,id,created_at,updated_at,pump_score,chat_crowd_score,chat_crowd_score_updated_at,chat_time_score,chat_time_score_updated_at,signal_id,duration,entry_cross,price_increase,pump_type,stop_loss_cross,targets_achieved_rate,targets_cross,volume,basic_metrics,accuracy_score,accuracy_score_updated_at,chat_accuracy_score,chat_accuracy_score_updated_at,chat_impact_score,chat_impact_score_updated_at,impact_score,impact_score_updated_at,telegram_chat_id,commodity,source_posted_at,signal_position,message_text
5441,107757,2024-01-22 03:27:02.042597+00:00,2024-01-22 03:27:02.042597+00:00,0.32671963036983054,0.11031754085334537,2024-01-22 03:27:02.620959+00:00,,,550433,"{""start_date"": ""2024-01-17 18:40:41.038000"", ""end_date"": ""2024-01-18 06:50:30.443000"", ""start_timestamp"": 1705516841038, ""end_timestamp"": 1705560630443, ""duration_min"": 729.8234166666666}","{""entry_cross"": true, ""timestamp"": 1705516841038, ""date"": ""2024-01-17 18:40:41.038000"", ""price"": 0.622, ""amount"": 250.0}","{""from"": 0.622, ""to"": 0.628, ""price_increase"": 0.009646302250803868}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705560630443, ""date"": ""2024-01-18 06:50:30.443000"", ""price"": 0.629, ""amount"": 8.5}]","{""volume_traded"": 193579.6, ""volume_traded_base_commodity_value"": 120525.94219999999}","{""first_timestamp"": 1705516841038, ""last_timestamp"": 1705560630443, ""first_date"": ""2024-01-17 18:40:41.038000"", ""last_date"": ""2024-01-18 06:50:30.443000"", ""min_price"": 0.619, ""max_price"": 0.629, ""avg_price"": 0.6229011299435028, ""median_price"": 0.623, ""std_price"": 0.0018134753651503932, ""min_amount"": 0.1, ""max_amount"": 1863.5, ""avg_amount"": 109.36700564971751, ""std_amount"": 190.6885040318029, ""median_amount"": 38.650000000000006, ""min_base_commodity_value"": 0.0623, ""max_base_commodity_value"": 1157.2335, ""avg_base_commodity_value"": 68.09375265536723, ""std_base_commodity_value"": 118.59979380796227, ""median_base_commodity_value"": 24.156150000000004}",0.7748038158045729,2024-02-18 00:39:57.396673+00:00,,,0.062226957108478004,2024-02-17 14:46:48.511945+00:00,0.00015150497512378318,2024-02-13 20:04:02.065522+00:00,1701.0,AVA,2024-01-17 18:08:13+00:00,long,"KUCOIN
#USDT_AVA
LONG
🆔 #3402993
Ask: 0.621285000000
Target: 0.628119135000
TP: 1.1%
SL: -4.0%"
5442,107756,2024-01-22 03:26:59.114380+00:00,2024-01-22 03:26:59.114380+00:00,0.15089036605129585,0.10091082214403366,2024-01-22 03:26:59.621605+00:00,,,550588,"{""start_date"": ""2024-01-17 18:07:15.921000"", ""end_date"": ""2024-01-17 19:38:21.135000"", ""start_timestamp"": 1705514835921, ""end_timestamp"": 1705520301135, ""duration_min"": 91.0869}","{""entry_cross"": true, ""timestamp"": 1705514835921, ""date"": ""2024-01-17 18:07:15.921000"", ""price"": 0.9456, ""amount"": 0.8143}","{""from"": 0.9456, ""to"": 0.9534, ""price_increase"": 0.008248730964467037}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705520301135, ""date"": ""2024-01-17 19:38:21.135000"", ""price"": 0.9576, ""amount"": 0.2845}]","{""volume_traded"": 15710.997899999998, ""volume_traded_base_commodity_value"": 14879.46698576}","{""first_timestamp"": 1705514835921, ""last_timestamp"": 1705520301135, ""first_date"": ""2024-01-17 18:07:15.921000"", ""last_date"": ""2024-01-17 19:38:21.135000"", ""min_price"": 0.9374, ""max_price"": 0.96, ""avg_price"": 0.9478748815165875, ""median_price"": 0.9485, ""std_price"": 0.006954504149260773, ""min_amount"": 0.12, ""max_amount"": 2618.4952, ""avg_amount"": 74.45970568720378, ""std_amount"": 240.80752358162923, ""median_amount"": 2.6354, ""min_base_commodity_value"": 0.11381999999999999, ""max_base_commodity_value"": 2487.3085904799996, ""avg_base_commodity_value"": 70.51880088037915, ""std_base_commodity_value"": 228.39706730609254, ""median_base_commodity_value"": 2.50046752}",0.42285992570511177,2024-02-18 00:39:57.461486+00:00,,,0.0627857065841196,2024-02-17 14:53:39.038063+00:00,5.2680878113433215e-05,2024-02-13 20:04:02.771379+00:00,1701.0,ATOR,2024-01-17 18:07:11+00:00,long,"KUCOIN
#USDT_ATOR
LONG
🆔 #3402992
Ask: 0.945600000000
Target: 0.957417000000
TP: 1.2%
SL: -4.0%"
5443,107753,2024-01-22 03:26:49.901695+00:00,2024-01-22 03:26:49.901695+00:00,0.1414891265821338,0.10314131498090125,2024-01-22 03:26:50.379795+00:00,,,550420,"{""start_date"": ""2024-01-17 18:05:26.046000"", ""end_date"": ""2024-01-17 19:31:17.473000"", ""start_timestamp"": 1705514726046, ""end_timestamp"": 1705519877473, ""duration_min"": 85.85711666666666}","{""entry_cross"": true, ""timestamp"": 1705514726046, ""date"": ""2024-01-17 18:05:26.046000"", ""price"": 2.357, ""amount"": 16.9}","{""from"": 2.357, ""to"": 2.359, ""price_increase"": 0.0008485362749256596}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705519877473, ""date"": ""2024-01-17 19:31:17.473000"", ""price"": 2.383, ""amount"": 1.7597}]","{""volume_traded"": 6513.6098, ""volume_traded_base_commodity_value"": 15373.690239800002}","{""first_timestamp"": 1705514726046, ""last_timestamp"": 1705519877473, ""first_date"": ""2024-01-17 18:05:26.046000"", ""last_date"": ""2024-01-17 19:31:17.473000"", ""min_price"": 2.344, ""max_price"": 2.404, ""avg_price"": 2.364466666666667, ""median_price"": 2.3565, ""std_price"": 0.016980282354888177, ""min_amount"": 0.0625, ""max_amount"": 978.0404, ""avg_amount"": 21.712032666666666, ""std_amount"": 65.12581538152513, ""median_amount"": 5.0, ""min_base_commodity_value"": 0.146875, ""max_base_commodity_value"": 2298.39494, ""avg_base_commodity_value"": 51.24563413266667, ""std_base_commodity_value"": 153.2909448729754, ""median_base_commodity_value"": 11.7525}",0.40105655359883663,2024-02-18 00:39:57.395102+00:00,,,0.06472601494623398,2024-02-17 14:46:31.282294+00:00,5.2941869889278665e-05,2024-02-13 20:04:02.065009+00:00,1701.0,EWT,2024-01-17 18:03:49+00:00,long,"KUCOIN
#USDT_EWT
LONG
🆔 #3403003
Ask: 2.357000000000
Target: 2.382927000000
TP: 1.1%
SL: -4.0%"
5444,107750,2024-01-22 03:26:41.467039+00:00,2024-01-22 03:26:41.467039+00:00,0.34011621522852803,0.12130317318190839,2024-01-22 03:26:42.028357+00:00,,,550415,"{""start_date"": ""2024-01-17 18:05:23.506000"", ""end_date"": ""2024-01-18 07:54:48.442000"", ""start_timestamp"": 1705514723506, ""end_timestamp"": 1705564488442, ""duration_min"": 829.4156}","{""entry_cross"": true, ""timestamp"": 1705514723506, ""date"": ""2024-01-17 18:05:23.506000"", ""price"": 1.08e-06, ""amount"": 125.0}","{""from"": 1.08e-06, ""to"": 1.1e-06, ""price_increase"": 0.01851851851851854}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705564488442, ""date"": ""2024-01-18 07:54:48.442000"", ""price"": 1.1e-06, ""amount"": 171.0}]","{""volume_traded"": 1394989.0, ""volume_traded_base_commodity_value"": 1.48640466}","{""first_timestamp"": 1705514723506, ""last_timestamp"": 1705564488442, ""first_date"": ""2024-01-17 18:05:23.506000"", ""last_date"": ""2024-01-18 07:54:48.442000"", ""min_price"": 1.04e-06, ""max_price"": 1.1e-06, ""avg_price"": 1.0673015873015872e-06, ""median_price"": 1.07e-06, ""std_price"": 1.2004962796762047e-08, ""min_amount"": 4.0, ""max_amount"": 75823.0, ""avg_amount"": 2460.2980599647267, ""std_amount"": 5035.138809906988, ""median_amount"": 1027.0, ""min_base_commodity_value"": 4.36e-06, ""max_base_commodity_value"": 0.08037238000000001, ""avg_base_commodity_value"": 0.0026215249735449734, ""std_base_commodity_value"": 0.005348318045224712, ""median_base_commodity_value"": 0.00110376}",0.792697874562576,2024-02-18 00:39:57.448456+00:00,,,0.06786554171976708,2024-02-17 14:49:48.330618+00:00,0.012725257875712563,2024-02-13 20:04:02.098948+00:00,1701.0,IOTX,2024-01-17 18:03:25+00:00,long,"KUCOIN
#BTC_IOTX
LONG
🆔 #3402994
Ask: 0.000001080000
Target: 0.000001095924
TP: 1.5%
SL: -4.0%"
5445,107748,2024-01-22 03:26:34.752069+00:00,2024-01-22 03:26:34.752069+00:00,0.14396007030166552,0.0872915516590556,2024-01-22 03:26:35.353176+00:00,,,550169,"{""start_date"": ""2024-01-17 16:30:27.966000"", ""end_date"": ""2024-01-17 17:20:42.223000"", ""start_timestamp"": 1705509027966, ""end_timestamp"": 1705512042223, ""duration_min"": 50.23761666666667}","{""entry_cross"": true, ""timestamp"": 1705509027966, ""date"": ""2024-01-17 16:30:27.966000"", ""price"": 1.372, ""amount"": 14.6}","{""from"": 1.372, ""to"": 1.388, ""price_increase"": 0.011661807580174774}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705512042223, ""date"": ""2024-01-17 17:20:42.223000"", ""price"": 1.388, ""amount"": 103.2}]","{""volume_traded"": 46031.200000000004, ""volume_traded_base_commodity_value"": 63235.5139}","{""first_timestamp"": 1705509027966, ""last_timestamp"": 1705512042223, ""first_date"": ""2024-01-17 16:30:27.966000"", ""last_date"": ""2024-01-17 17:20:42.223000"", ""min_price"": 1.362, ""max_price"": 1.389, ""avg_price"": 1.3737708333333334, ""median_price"": 1.373, ""std_price"": 0.006409219744340064, ""min_amount"": 3.6, ""max_amount"": 3079.5, ""avg_amount"": 239.74583333333337, ""std_amount"": 370.88149485869644, ""median_amount"": 71.3, ""min_base_commodity_value"": 4.9104, ""max_base_commodity_value"": 4221.9945, ""avg_base_commodity_value"": 329.35163489583334, ""std_base_commodity_value"": 509.455767898959, ""median_base_commodity_value"": 97.8269}",0.4678857507757368,2024-02-18 00:39:57.361401+00:00,,,0.067139883632436,2024-02-17 14:42:34.377414+00:00,8.5437084923866e-05,2024-02-13 20:04:02.081717+00:00,1701.0,AGLD,2024-01-17 16:30:25+00:00,long,"BINANCE
#USDT_AGLD
LONG
🆔 #3402974
Ask: 1.37200000
Target: 1.38709200
TP: 1.1%
SL: -4.0%"
5446,107746,2024-01-22 03:26:29.155916+00:00,2024-01-22 03:26:29.155916+00:00,0.45107537868424874,0.31951008674773806,2024-01-22 03:26:29.712028+00:00,,,550122,"{""start_date"": ""2024-01-17 16:02:59.135000"", ""end_date"": ""2024-01-19 16:30:51.578000"", ""start_timestamp"": 1705507379135, ""end_timestamp"": 1705681851578, ""duration_min"": 2907.87405}","{""entry_cross"": true, ""timestamp"": 1705507379135, ""date"": ""2024-01-17 16:02:59.135000"", ""price"": 0.2479, ""amount"": 257}","{""from"": 0.2479, ""to"": 0.2213, ""price_increase"": 0.10730133118192825}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 6, ""total_targets"": 8, ""rate"": 0.75}","[{""price_achieved"": true, ""timestamp"": 1705507546130, ""date"": ""2024-01-17 16:05:46.130000"", ""price"": 0.2462, ""amount"": 74}, {""price_achieved"": true, ""timestamp"": 1705574908467, ""date"": ""2024-01-18 10:48:28.467000"", ""price"": 0.2412, ""amount"": 4064}, {""price_achieved"": true, ""timestamp"": 1705595603324, ""date"": ""2024-01-18 16:33:23.324000"", ""price"": 0.2363, ""amount"": 333}, {""price_achieved"": true, ""timestamp"": 1705597961845, ""date"": ""2024-01-18 17:12:41.845000"", ""price"": 0.2313, ""amount"": 13}, {""price_achieved"": true, ""timestamp"": 1705607873213, ""date"": ""2024-01-18 19:57:53.213000"", ""price"": 0.2263, ""amount"": 4097}, {""price_achieved"": true, ""timestamp"": 1705681851578, ""date"": ""2024-01-19 16:30:51.578000"", ""price"": 0.2213, ""amount"": 283}]","{""volume_traded"": 13890308, ""volume_traded_base_commodity_value"": 3237924.5137}","{""first_timestamp"": 1705507379135, ""last_timestamp"": 1705681851578, ""first_date"": ""2024-01-17 16:02:59.135000"", ""last_date"": ""2024-01-19 16:30:51.578000"", ""min_price"": 0.2212, ""max_price"": 0.2479, ""avg_price"": 0.23372605752961084, ""median_price"": 0.2305, ""std_price"": 0.007281176328644781, ""min_amount"": 1, ""max_amount"": 40066, ""avg_amount"": 652.8627561571724, ""std_amount"": 1563.2595819254368, ""median_amount"": 95.0, ""min_base_commodity_value"": 0.2244, ""max_base_commodity_value"": 9014.85, ""avg_base_commodity_value"": 152.18671337187442, ""std_base_commodity_value"": 363.27841220550704, ""median_base_commodity_value"": 22.5976}",0.6372932755954577,2024-02-18 00:39:57.372091+00:00,,,0.624835427237246,2024-02-17 14:41:47.296899+00:00,0.9999999998090949,2024-02-13 20:04:02.079106+00:00,75.0,BAT,2024-01-17 16:02:54+00:00,short,"💥 Futures (Free Signal)

🔴 SHORT

#BAT/USDT

Entry zone : 0.2529_0.2480

Targets : 0.2462_0.2412_0.2363_0.2313_0.2263_0.2213_0.2164_0.2114

Stop loss :0.2653

Leverage: 5x_10x

🆔  @binance_360"
5447,107744,2024-01-22 03:26:24.094033+00:00,2024-01-22 03:26:24.094033+00:00,0.4839163889883708,0.28769669690873123,2024-01-22 03:26:24.676139+00:00,,,550115,"{""start_date"": ""2024-01-17 15:18:05.271000"", ""end_date"": ""2024-01-18 19:57:26.532000"", ""start_timestamp"": 1705504685271, ""end_timestamp"": 1705607846532, ""duration_min"": 1719.35435}","{""entry_cross"": true, ""timestamp"": 1705504685271, ""date"": ""2024-01-17 15:18:05.271000"", ""price"": 54.79, ""amount"": 0.14}","{""from"": 54.79, ""to"": 50.7, ""price_increase"": 0.07464865851432737}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 6, ""total_targets"": 6, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705511075050, ""date"": ""2024-01-17 17:04:35.050000"", ""price"": 53.98, ""amount"": 2.67}, {""price_achieved"": true, ""timestamp"": 1705541438543, ""date"": ""2024-01-18 01:30:38.543000"", ""price"": 53.43, ""amount"": 0.28}, {""price_achieved"": true, ""timestamp"": 1705575142650, ""date"": ""2024-01-18 10:52:22.650000"", ""price"": 52.88, ""amount"": 1.32}, {""price_achieved"": true, ""timestamp"": 1705595951499, ""date"": ""2024-01-18 16:39:11.499000"", ""price"": 52.06, ""amount"": 12.36}, {""price_achieved"": true, ""timestamp"": 1705596631614, ""date"": ""2024-01-18 16:50:31.614000"", ""price"": 51.51, ""amount"": 15.7}, {""price_achieved"": true, ""timestamp"": 1705607846532, ""date"": ""2024-01-18 19:57:26.532000"", ""price"": 50.69, ""amount"": 4.9}]","{""volume_traded"": 159501.55, ""volume_traded_base_commodity_value"": 8482102.015099999}","{""first_timestamp"": 1705504685271, ""last_timestamp"": 1705607846532, ""first_date"": ""2024-01-17 15:18:05.271000"", ""last_date"": ""2024-01-18 19:57:26.532000"", ""min_price"": 50.69, ""max_price"": 54.92, ""avg_price"": 53.15225191709058, ""median_price"": 53.33, ""std_price"": 1.132583366657662, ""min_amount"": 0.01, ""max_amount"": 847.08, ""avg_amount"": 6.055028092020347, ""std_amount"": 14.0752169353324, ""median_amount"": 2.43, ""min_base_commodity_value"": 0.5074000000000001, ""max_base_commodity_value"": 44895.240000000005, ""avg_base_commodity_value"": 321.9991654050565, ""std_base_commodity_value"": 751.2600042007598, ""median_base_commodity_value"": 129.9785}",0.6233789087829921,2024-02-18 00:39:56.718395+00:00,,,0.4537128614228887,2024-02-17 14:41:04.496247+00:00,1.0,2024-02-13 20:04:02.076454+00:00,320.0,EGLD,2024-01-17 15:17:59+00:00,short,"⚡️⚡️ #EGLD/USDT ⚡️⚡️
Exchanges: Binance Futures
Signal Type: Regular (Short)
Leverage: Cross (20х)

Entry Targets:
54.8

Take-Profit Targets:
1)53.98
2)53.43
3)52.88
4)52.06
5)51.51
6)50.69
7) 🚀🚀🚀

Stop Targets:
5-10%"
5448,107743,2024-01-22 03:26:21.344490+00:00,2024-01-22 03:26:21.344490+00:00,0.5093444163361658,0.300666636275979,2024-01-22 03:26:21.995233+00:00,,,550109,"{""start_date"": ""2024-01-17 15:17:42.906000"", ""end_date"": ""2024-01-18 19:55:07.553000"", ""start_timestamp"": 1705504662906, ""end_timestamp"": 1705607707553, ""duration_min"": 1717.4107833333333}","{""entry_cross"": true, ""timestamp"": 1705504662906, ""date"": ""2024-01-17 15:17:42.906000"", ""price"": 54.8, ""amount"": 0.4}","{""from"": 54.8, ""to"": 50.69, ""price_increase"": 0.075}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 6, ""total_targets"": 6, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705511071139, ""date"": ""2024-01-17 17:04:31.139000"", ""price"": 53.98, ""amount"": 0.5}, {""price_achieved"": true, ""timestamp"": 1705540688033, ""date"": ""2024-01-18 01:18:08.033000"", ""price"": 53.43, ""amount"": 0.2}, {""price_achieved"": true, ""timestamp"": 1705541832021, ""date"": ""2024-01-18 01:37:12.021000"", ""price"": 52.88, ""amount"": 0.7}, {""price_achieved"": true, ""timestamp"": 1705595951471, ""date"": ""2024-01-18 16:39:11.471000"", ""price"": 52.06, ""amount"": 3.8}, {""price_achieved"": true, ""timestamp"": 1705596622505, ""date"": ""2024-01-18 16:50:22.505000"", ""price"": 51.51, ""amount"": 0.7}, {""price_achieved"": true, ""timestamp"": 1705607707553, ""date"": ""2024-01-18 19:55:07.553000"", ""price"": 50.69, ""amount"": 0.2}]","{""volume_traded"": 671116.9, ""volume_traded_base_commodity_value"": 35718120.066999994}","{""first_timestamp"": 1705504662906, ""last_timestamp"": 1705607707553, ""first_date"": ""2024-01-17 15:17:42.906000"", ""last_date"": ""2024-01-18 19:55:07.553000"", ""min_price"": 50.69, ""max_price"": 54.9, ""avg_price"": 53.29504029038446, ""median_price"": 53.54, ""std_price"": 1.062619162089323, ""min_amount"": 0.1, ""max_amount"": 1550.1, ""avg_amount"": 3.079676300259731, ""std_amount"": 6.40802355707015, ""median_amount"": 1.1, ""min_base_commodity_value"": 5.071000000000001, ""max_base_commodity_value"": 81736.77299999999, ""avg_base_commodity_value"": 163.90624026927557, ""std_base_commodity_value"": 340.26307314680884, ""median_base_commodity_value"": 57.970000000000006}",0.6375639380424406,2024-02-18 00:39:13.179750+00:00,0.27002268805883956,2024-02-18 16:29:20.643035+00:00,0.47412646191941543,2024-02-16 09:10:47.308843+00:00,1.0,2024-02-13 20:03:23.799675+00:00,316.0,EGLD,2024-01-17 15:17:04+00:00,short,"⚡️⚡️ #EGLD/USDT ⚡️⚡️
Exchanges: Binance Futures
Signal Type: Regular (Short)
Leverage: Cross (20х)

Entry Targets:
54.8

Take-Profit Targets:
1)53.98
2)53.43
3)52.88
4)52.06
5)51.51
6)50.69
7) 🚀🚀🚀

Stop Targets:
5-10%"
5449,107742,2024-01-22 03:26:17.685664+00:00,2024-01-22 03:26:17.685664+00:00,0.615362952907177,0.2646374214509585,2024-01-22 03:26:18.239634+00:00,,,550110,"{""start_date"": ""2024-01-17 15:26:00.000000"", ""end_date"": ""2024-01-19 16:41:00.000000"", ""start_timestamp"": 1705505160000.0, ""end_timestamp"": 1705682460000.0, ""duration_min"": 2955.0}","{""entry_cross"": true, ""timestamp"": 1705505160000.0, ""date"": ""2024-01-17 15:26:00.000000"", ""price"": 2549.78, ""amount"": 5908.498999999996}","{""from"": 2549.78, ""to"": 2422.02, ""price_increase"": 0.05010628367937634}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 4, ""total_targets"": 6, ""rate"": 0.6666666666666666}","[{""price_achieved"": true, ""timestamp"": 1705530120000.0, ""date"": ""2024-01-17 22:22:00.000000"", ""price"": 2508.79, ""amount"": 8352.641999999985}, {""price_achieved"": true, ""timestamp"": 1705596480000.0, ""date"": ""2024-01-18 16:48:00.000000"", ""price"": 2483.6, ""amount"": 23040.06999999994}, {""price_achieved"": true, ""timestamp"": 1705601460000.0, ""date"": ""2024-01-18 18:11:00.000000"", ""price"": 2460.2, ""amount"": 11528.660999999993}, {""price_achieved"": true, ""timestamp"": 1705682460000.0, ""date"": ""2024-01-19 16:41:00.000000"", ""price"": 2422.02, ""amount"": 14401.893999999998}]","{""volume_traded"": 5177425.379999999, ""volume_traded_base_commodity_value"": 12901994702.638367}","{""first_timestamp"": 1705505160000, ""last_timestamp"": 1705682460000, ""first_date"": ""2024-01-17 15:26:00.000000"", ""last_date"": ""2024-01-19 16:41:00.000000"", ""min_price"": 2422.02, ""max_price"": 2552.6, ""avg_price"": 2499.5580252818586, ""median_price"": 2508.99, ""std_price"": 32.085970756818725, ""min_amount"": 83.27099999999997, ""max_amount"": 28634.509999999987, ""avg_amount"": 1768.8504885548339, ""std_amount"": 2364.571394307266, ""median_amount"": 1029.115, ""min_base_commodity_value"": 205209.72155999995, ""max_base_commodity_value"": 69581859.29999997, ""avg_base_commodity_value"": 4407924.394478431, ""std_base_commodity_value"": 5850397.88941683, ""median_base_commodity_value"": 2579796.82805}",0.4408372259039757,2024-02-18 00:39:56.718395+00:00,,,0.4394259313178896,2024-02-17 14:40:55.463357+00:00,1.0,2024-02-13 20:04:02.075931+00:00,316.0,ETH,2024-01-17 15:17:03+00:00,short,"⚡️⚡️ #ETH/USDT ⚡️⚡️
Exchanges: Binance Futures
Signal Type: Regular (Short)
Leverage: Cross (125х)

Entry Targets:
2550.35

Take-Profit Targets:
1)2512.09
2)2486.59
3)2461.09
4)2422.83
5)2397.33
6)2359.07
7) 🚀🚀🚀

Stop Targets:
5-10%"
5450,107741,2024-01-22 03:26:14.918025+00:00,2024-01-22 03:26:14.918025+00:00,0.23265244327671336,0.07289554462888903,2024-01-22 03:26:15.419954+00:00,,,550042,"{""start_date"": ""2024-01-17 15:03:42.601000"", ""end_date"": ""2024-01-17 21:09:54.921000"", ""start_timestamp"": 1705503822601, ""end_timestamp"": 1705525794921, ""duration_min"": 366.20533333333333}","{""entry_cross"": true, ""timestamp"": 1705503822601, ""date"": ""2024-01-17 15:03:42.601000"", ""price"": 0.6039, ""amount"": 34.7739}","{""from"": 0.6039, ""to"": 0.6103, ""price_increase"": 0.010597781089584304}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705525794921, ""date"": ""2024-01-17 21:09:54.921000"", ""price"": 0.6113, ""amount"": 11.0302}]","{""volume_traded"": 31257.1807, ""volume_traded_base_commodity_value"": 18916.13238067}","{""first_timestamp"": 1705503822601, ""last_timestamp"": 1705525794921, ""first_date"": ""2024-01-17 15:03:42.601000"", ""last_date"": ""2024-01-17 21:09:54.921000"", ""min_price"": 0.5971, ""max_price"": 0.6126, ""avg_price"": 0.6051465608465609, ""median_price"": 0.60505, ""std_price"": 0.00376576105330802, ""min_amount"": 0.1528, ""max_amount"": 1666.7706, ""avg_amount"": 82.69095423280423, ""std_amount"": 191.4241596140888, ""median_amount"": 17.86225, ""min_base_commodity_value"": 0.09229119999999999, ""max_base_commodity_value"": 1012.8964936200001, ""avg_base_commodity_value"": 50.04267825574074, ""std_base_commodity_value"": 115.784861835441, ""median_base_commodity_value"": 10.74953458}",0.45980773208092857,2024-02-18 00:39:56.703163+00:00,,,0.06873927535748532,2024-02-17 14:38:51.597883+00:00,5.485081412985063e-05,2024-02-13 20:04:01.428276+00:00,1701.0,STC,2024-01-17 15:02:11+00:00,long,"OKEX
#USDT_STC
LONG
🆔 #3402973
Ask: 0.60200000
Target: 0.61064400
TP: 1.4%
SL: -4.0%"
5451,107736,2024-01-22 03:26:00.951489+00:00,2024-01-22 03:26:00.951489+00:00,0.17319529441997167,0.06280396537658264,2024-01-22 03:26:01.523643+00:00,,,550047,"{""start_date"": ""2024-01-17 14:43:16.786000"", ""end_date"": ""2024-01-17 17:40:20.884000"", ""start_timestamp"": 1705502596786, ""end_timestamp"": 1705513220884, ""duration_min"": 177.0683}","{""entry_cross"": true, ""timestamp"": 1705502596786, ""date"": ""2024-01-17 14:43:16.786000"", ""price"": 0.782, ""amount"": 0.6816}","{""from"": 0.782, ""to"": 0.787, ""price_increase"": 0.006393861892583125}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705513220884, ""date"": ""2024-01-17 17:40:20.884000"", ""price"": 0.7899, ""amount"": 47.0}]","{""volume_traded"": 9565.167099999999, ""volume_traded_base_commodity_value"": 7506.053449140001}","{""first_timestamp"": 1705502596786, ""last_timestamp"": 1705513220884, ""first_date"": ""2024-01-17 14:43:16.786000"", ""last_date"": ""2024-01-17 17:40:20.884000"", ""min_price"": 0.7702, ""max_price"": 0.7908, ""avg_price"": 0.7830386206896551, ""median_price"": 0.7829, ""std_price"": 0.004772173191867629, ""min_amount"": 0.3408, ""max_amount"": 642.5909, ""avg_amount"": 65.96666965517241, ""std_amount"": 110.23847937507546, ""median_amount"": 15.2119, ""min_base_commodity_value"": 0.2651424, ""max_base_commodity_value"": 499.99997929000006, ""avg_base_commodity_value"": 51.76588585613794, ""std_base_commodity_value"": 86.46351809809097, ""median_base_commodity_value"": 11.89418461}",0.7263432065081543,2024-02-18 00:39:56.705888+00:00,,,0.07154524421447686,2024-02-17 14:39:20.977105+00:00,4.893643224800535e-05,2024-02-13 20:04:01.429275+00:00,1701.0,COMBO,2024-01-17 14:39:26+00:00,long,"KUCOIN
#USDT_COMBO
LONG
🆔 #3402982
Ask: 0.775900000000
Target: 0.789793200000
TP: 1.8%
SL: -4.0%"
